ID,Name,qualifier,Form_ID,Comment,Source,Part_Of_Speech,Taxon_IDs
40299,Aldebaran and Orion,,mortlockese-unallualunelluel-1,,,,
40300,"Aldebaran, a month about late July",,puluwatese-wun-1,,,,
40301,"Aldebaran, a summer month",,woleaian-uz-1,,,,
40302,"Aldebaran, month 9",,lamotrek-ul-1,,,,
40303,month 9,,sonsorolese-ur-1,,,,
40304,about August; three stars of Orion’s Belt,,pwmic-telutelu-1,"POc _*tolu_, PMic _*telu_ ‘three’",,,
40305,"Orion’s Belt, including sigma Orionis",,marshallese-clcl-1,,,,
40306,about August; three stars of Orion’s Belt,,pchk-eluelu-1,,,,
40307,"Orion’s Belt; month in the traditional synodic calendar, about August",,carolinian-eluwel-1,,,,
40308,name for a month in some calendars; Orion’s Belt,,chuukese-uwe-1,,,,
40309,Aldebaran and Orion; month 11,,mortlockese-elluel-1,,,,
40310,Orion’s Belt,,ponapean-eliel-1,,Kubary1895[108],,
40311,Orion’s Belt; a summer month,,woleaian-yeuye-1,,,,
40312,the constellation Orion including the star Rigel; month 10,,lamotrek-oliel-1,,,,
40313,month 10,,sonsorolese-yoruyoru-1,,,,
40314,"bird; Bird constellation including Canopus, Sirius, Procyon",,poc-manuk-1,vol.2:162,,,
40315,animal,,poc-manuk-1,vol.4:271,,,
40316,"constellation including Canopus, Sirius, Procyon",,seimat-man-2,,,,
40317,"bird; Bird constellation consisting of Canopus, Sirius, and Procyon",,pmic-manu-1,lit. ‘bird’,Benderetal2003a[PCMic _*manu_ ‘a bright star’],,
40318,"a star, Canopus",,kiribati-man-1,,,,
40319,"about September; Bird constellation consisting of Canopus, Sirius, and Procyon",,pchk-manu-1,lit. ‘bird’,,,
40320,"the star Sirius; month in the traditional synodic calendar, about September",,carolinian-man-1,,,,
40321,month in the traditional sidereal calendar; constellation equated probably with Sirius or Procyon,,chuukese-man-1,,,,
40322,Sirius; month 12,,mortlockese-man-2,,,,
40323,"a scattered group of stars, Canopus, Sirius, Procyon; a month about August",,puluwatese-man-1,,,,
40324,"Canopus, Sirius, Procyon",,satawalese-man-1,,,,
40325,"Canopus, Sirius, Procyon",,woleaian-man-1,,,,
40326,the constellation Canis Major (includes Sirius and Procyon); month 11,,lamotrek-man-1,,,,
40327,month 11,,sonsorolese-mauru-1,,,,
40328,Rigel,,tikopia-manu-1,part for whole,Lewis1994,,
40329,"Bird constellation, consisting of Sirius (manu’s body), Canopus (east wing), Procyon (north wing) and a few stars in between",,anutan-manu-1,,Feinberg1988[100],,
40330,month name,,kapingamarangi-manu-2,,,,
40331,"about September, the constellation Leo",,pchk-icci-1,lit. ‘rat’,Benderetal2003b,,
40332,a star,,chuukese-ic-1,not a month name,,,
40333,the constellation Leo; month 1,,mortlockese-yis-1,,,,
40334,star in Leo (Hydra or Regulus) (not a month name),,woleaian-icci-1,,,,
40335,"a star, month (= November)",,satawalese-ic-1,,,,
40336,month 12,,lamotrek-ic-1,,,,
40337,month 12,,sonsorolese-isi-1,,,,
40338,month (= December),,puloannian-isi-1,,,,
40339,month name,,kapingamarangi-itiit-1,,,,
40340,"about October, the constellation Corvus",,protochuukicponapeic-tarobolu-1,,,,
40341,Corvus,,ponapean-coropel-1,,Christian1899[388],,
40342,star in Corvus; synodic month about October,,carolinian-sarobel-1,,,,
40343,month in the traditional sidereal calendar; probably Corvus,,chuukese-sereper-1,,,,
40344,Corvus; month 2,,mortlockese-soropel-1,,,,
40345,Corvus; a summer month,,woleaian-sarafol-1,,,,
40346,Corvus; month 1,,lamotrek-sorabol-1,,,,
40347,name of a star; month 1,,sonsorolese-talbor-1,,,,
40348,month name,,kapingamarangi-sarapori-1,,,,
40349,about November; the star Arcturus,,pchk-aremoi-1,,,,
40350,the star Arcturus; synodic month about November,,carolinian-aremoy-1,,,,
40351,month in the traditional sidereal calendar; star probably Arcturus,,chuukese-romoy-1,,,,
40352,Arcturus; month 3,,mortlockese-aramoi-1,,,,
40353,"a star and a month, about November",,puluwatese-yoromy-1,,,,
40354,Arcturus; month between summer and winter,,woleaian-yazemoi-2,,,,
40355,Arcturus; month 2,,lamotrek-aramoi-1,,,,
40356,month 2,,sonsorolese-yalamaui-1,,,,
40357,month name,,kapingamarangi-aromoi-1,,,,
40358,"about December, January; constellation Corona Borealis (lit. dipping net?)",,pchk-cewu-1,,Benderetal2003b,,
40359,constellation Corona Borealis; synodic month about January,,carolinian-sew-1,lit. ‘dipping net; seine net’,,,
40360,"month in the traditional sidereal calendar; a star, probably Corona Borealis",,chuukese-cew-1,,,,
40361,Corona Borealis,,mortlockese-seu-1,,,,
40362,"a star and a month at the end of the breadfruit season, about December",,puluwatese-row-2,,,,
40363,name of a Corona Borealis star,,woleaian-sou-1,,,,
40364,Corona,,lamotrek-cou-1,,,,
40365,the star Antares,,pmic-sumuru-1,"vol.2:169: PMic _*(d,z)umuri_ ‘Antares’",Benderetal2003a[PCMc ‘the star Antares’],,
40366,stars in Scorpius; Antares,,marshallese-tumur-2,,,,
40367,about January; the star Antares,,pchk-sumuru-1,,,,
40368,Antares; synodic month approximately December-January,,carolinian-tumur-1,,,,
40369,month in the traditional sidereal calendar; star Antares; coming in December it was the first month of the year,,chuukese-tumur-1,,,,
40370,Scorpion; month 4,,mortlockese-tumur-1,,,,
40371,"Antares, about January",,puluwatese-tumur-1,,,,
40372,"Antares, a winter month",,woleaian-tumiri-1,,,,
40373,Antares; month 3,,lamotrek-tumur-1,,,,
40374,Antares; month 3,,sonsorolese-tumuli-1,,,,
40375,a sidereal month equated with March,,puloannian-tumuli-1,,,,
40376,month name,,kapingamarangi-tumuru-1,,,,
40377,stars in Sagittarius,,pmic-maticiki-1,,Benderetal2003a,,
40378,star in Scorpio,,marshallese-lemecrikrik-1,_dikdik_ ‘small’,,,
40379,about February; stars in Sagittarius,,pchk-maticiki-1,,,,
40380,"month in the traditional synodic calendar, about February",,carolinian-misix-1,,,,
40381,month in the traditional sidereal calendar; a star,,chuukese-mcik-1,,,,
40382,stars in Hercules; month 5,,mortlockese-meisik-1,,,,
40383,star in Sagittarius?,,ponapean-maitik-1,,Christian1899[388],,
40384,month 4,,lamotrek-mairik-1,,,,
40385,month 4,,sonsorolese-maisigi-1,,,,
40386,a sidereal month equated with April,,puloannian-madisiki-1,,,,
40387,month name,,kapingamarangi-maetiki-1,,,,
40388,about February; the star Vega in Lyra,,pchk-ml-1,,,,
40389,Vega,,carolinian-ml-3,not a month name,,,
40390,month in the traditional sidereal calendar; the star probably Vega,,chuukese-mn-1,,,,
40391,Lyra,,mortlockese-moel-1,,,,
40392,"Vega, a month about February",,puluwatese-ml-2,,,,
40393,"Vega, a star in Lyra",,woleaian-mel-1,,,,
40394,"Vega, in the constellation Lyra",,lamotrek-meal-1,,,,
40395,the star Altair (or perhaps the constellation Aquila including Altair),,pmic-matilapa-1,"Bender et al 2003a: ‘Altair, constellation in Aquila’",,,
40396,three stars in a line in Capricorn,,kiribati-matinapa-1,,,,
40397,"Altair; constellation: alpha, beta, gamma Aquilae",,marshallese-maclep-1,,,,
40398,about March; the star Altair (or perhaps the constellation Aquila including Altair),,pchk-matilapa-1,,,,
40399,the star Altair; synodic month about March,,carolinian-milap-1,,,,
40400,third month of the traditional sidereal calendar; star Altair,,chuukese-mnap-1,for †_mǣyinap_,,,
40401,the constellation Aquila; month 6,,mortlockese-meilap-1,,,,
40402,"star name, Altair?",,ponapean-mailap-1,,Christian1899[388],,
40403,Altair; a month about March,,puluwatese-mylp-2,,,,
40404,"Altair, the most prominent star in Carolinian navigation; a winter month",,woleaian-mairapa-1,for exp. †māsirapa,,,
40405,month 5,,lamotrek-mailap-1,,,,
40406,month 5,,sonsorolese-mairap-1,,,,
40407,month name,,kapingamarangi-maerapa-1,,,,
40408,about April; the constellation Equuleus,,pchk-tada-1,,Benderetal2003b[‘a star’],,
40409,Equuleus; month 7,,mortlockese-sota-1,,,,
40410,fourth month in the traditional sidereal calendar; a star (probably Alpha Equulei),,chuukese-sta-1,,,,
40411,"synodic month, about April",,carolinian-sta-1,,,,
40412,"a constellation, Equuleus; about April",,puluwatese-hta-2,,,,
40413,Aquarius; a winter month,,woleaian-sta-2,,,,
40414,month 6,,lamotrek-seuta-1,,,,
40415,month 6,,sonsorolese-tata-1,,,,
40416,stars in the constellation Pegasus,,pwmic-laka-1,vol.2:170,Benderetal2003a[PWMic _*laka_ ‘stars in Pegasus’],,
40417,stars in Pegasus,,marshallese-lak-2,,,,
40418,about May; stars in the constellation Pegasus,,pchk-laka-1,,Benderetal2003b,,
40419,Pegasus; month 8,,mortlockese-la-1,,,,
40420,fifth month in the traditional sidereal calendar; a star (probably Beta Pegasi),,chuukese-na-1,,,,
40421,"star in Pegasus; month at the beginning of the breadfruit season, about May",,puluwatese-la-2,,,,
40422,"Pegasus; seasonal name, approx. May–Oct.",,woleaian-laxe-1,,,,
40423,a sidereal month equated with July,,puloannian-nnaka-1,,,,
40424,month 7,,lamotrek-lax-1,,,,
40425,month 7,,sonsorolese-naxe-1,,,,
40426,month name,,kapingamarangi-rak-1,,,,
40427,porpoise; May/June; huge constellation including Cassiopeia and Aries,,pchk-kua-1,,Benderetal1983,,
40428,Aries; month 9,,mortlockese-k-1,,,,
40429,sixth month in the traditional sidereal calendar; a star probably Beta Andromedae,,chuukese-k-1,,,,
40430,constellation Aries; synodic month about May,,carolinian-xw-1,porpoise; head louse,,,
40431,Cassiopeia plus some other stars: a month about late April,,puluwatese-kw-1,,,,
40432,porpoise; constellation including Cassiopeia and Cetus (?); a winter month,,woleaian-xwe-1,,,,
40433,porpoise; constellation (Cassiopeia),,satawalese-kw-1,,,,
40434,month 8,,lamotrek-ku-1,,,,
40435,month 8,,sonsorolese-kuye-1,,,,
40436,Andromeda (within _*kua_ constellation),,pchk-yalimada-1,,Benderetal1983,,
40437,"Andromeda; month in the traditional synodic calendar, about June",,carolinian-alimate-1,,,,
40438,"month in the traditional sidereal calendar, named for the star",,chuukese-enimat-1,,,,
40439,a star and a month about June,,puluwatese-yemmatur-1,,,,
40440,a star in Andromeda,,woleaian-yalimat-1,,,,
40441,Pleiades,,niuean-fetumataliki-1,,,,
40442,"month name, June",,pnpn-mataliki-1,,,,
40443,Pleiades; third month: June,,eastfutunan-mataliki-1,,,,
40444,Pleiades,,kapingamarangi-matariki-1,,,,
40445,Pleiades,,takuu-matariki-1,,,,
40446,Pleiades,,rapanui-matariki-1,,,,
40447,Pleiades; December–January; the six summer months collectively,,hawaiian-makalii-1,,,,
40448,June,,pnpn-kauunuunu-1,,,,
40449,May,,samoan-aununu-1,,,,
40450,April,,tokelauan-kaunuunu-1,oa-unono: Wiliamson 1933,,,
40451,May; second month of the trade wind season,,tuvalu-kaunuunu-1,,,,
40452,July,,manihiki-unuunu-1,,,,
40453,May,,tongareva-hakaunuunu-1,,,,
40454,April–May,,tahitian-auunuunu-1,,,,
40455,December,,tuamotuan-kaunu-1,,,,
40456,September to October,,mangaia-kaunuunu-1,,,,
40457,three; the stars of Orion’s Belt; June,,pnpn-tolu-1,cf. vol. 2:164,,,
40458,three; the stars of Orion’s Belt; 4th month: July,,eastfutunan-tolu-1,,,,
40459,June,,ppn-siliakelekele-1,,,,
40460,June,,tongan-hiliakelekele-1,"_hiliŋa_ ‘place where things are laid’, _kelekele_ dirty’",,,
40461,October,,tokelauan-hiligamuamua-1,,,,
40462,December; third month of the westerly winds,,tuvalu-kelekele-1,,,,
40463,December,,manihiki-hiriakerekere-1,,,,
40464,September,,tongareva-siliamua-1,,,,
40465,July,,hawaiian-hinaiaeleele-1,_eleele_ for expected _ʔeleʔele_,,,
40466,July,,ppn-siliamaqa-1,,,,
40467,July,,tongan-hiliameaa-1,"_meaʔa_ ‘fairly clean’, variant of _maʔa_ ‘clean’",,,
40468,November,,tokelauan-toehiliga-1,_toe_ ‘once more’,,,
40469,January; seventh month of the westerly winds,,tuvalu-siliama-1,,,,
40470,January,,manihiki-hiriama-1,,,,
40471,October,,tongareva-siliamuri-1,,,,
40472,September,,hawaiian-hiliama-1,,,,
40473,May or July,,tuamotuan-hiria-1,,,,
40474,Sirius; July,,pnpn-takulua-1,,,,
40475,Sirius; February,,hawaiian-kaulua-2,,,,
40476,July,,tahitian-tauruatuirai-1,,,,
40477,Canopus,,tahitian-tauruaetuputainaniu-1,,,,
40478,Altair,,maori-takuruawhareana-1,,,,
40479,August,,pnpn-oloamanu-1,,,,
40480,June,,samoan-oloamanu-1,"_olo_ ‘coo’, _manu_ ‘bird’",,,
40481,May,,tokelauan-oloamanu-1,,,,
40482,June; third month of the trade wind season,,tuvalu-luamanu-1,,,,
40483,August,,manihiki-oroamanu-1,,,,
40484,January,,tongareva-oroamanu-1,,,,
40485,November,,marquesan-oaoamanu-1,,,,
40486,January,,tongareva-aroamanu-1,,,,
40487,"first (minor) spawning of the palolo worm; month name, September—October",,pnpn-palolomuqa-1,_*muqa_ ‘be first’,,,
40488,July,,samoan-palolomua-1,,,,
40489,June,,tokelauan-palolomuamua-1,,,,
40490,"star, Sirius; 5th month: August",,eastfutunan-palolomua-1,,,,
40491,August; fifth month of the trade wind season,,tuvalu-palolomua-1,,,,
40492,June–July,,tahitian-paroromua-1,,,,
40493,September,,manihiki-paroromua-1,,,,
40494,June–July (weather very dry),,mangaia-paroro-1,,,,
40495,July,,marquesan-paroromua-1,,,,
40496,either 3rd or 10th month,,tuamotuan-paroromua-1,,,,
40497,July,,tongareva-paroromua-1,,,,
40498,"second (major) spawning of the palolo worm; month name, October–November",,pnpn-palolomuli-1,_*muli_ ‘be last’,,,
40499,August,,samoan-palolomuli-1,,,,
40500,July,,tokelauan-toepalolo-1,_toe_ ‘again’; also _palolo lua_,,,
40501,"star, Regulus; 6th month: August–September",,eastfutunan-palolomuli-1,,,,
40502,September; sixth month of the trade wind season,,tuvalu-toepalolo-1,,,,
40503,October,,manihiki-paroromuri-1,,,,
40504,August,,marquesan-paroromuri-1,,,,
40505,July–August,,tahitian-paroromuri-1,,,,
40506,either 4th or 11th month,,tuamotuan-paroromuri-1,,,,
40507,August,,tongareva-paroromuri-1,,,,
40508,November–December,,pnpn-munifa-1,,,,
40509,September,,samoan-mulifa-1,,,,
40510,August,,tokelauan-mulifa-1,,,,
40511,"constellation, Southern Cross (?); 7th month, October",,eastfutunan-munifa-1,,,,
40512,October; first month of the season of westerly winds,,tuvalu-murifa-1,,,,
40513,November–December,,pepn-muriafa-1,,,,
40514,November,,manihiki-muriaha-1,,,,
40515,March,,tongareva-muriaha-1,,,,
40516,September,,tahitian-muriaha-1,,,,
40517,either 5th or 12th month,,tuamotuan-muriaha-1,,,,
40518,April to May,,mangaia-muriaa-1,,,,
40519,January,,pnpn-takaoa-1,,,,
40520,September,,tokelauan-takaoa-1,,,,
40521,December–January; second month of the westerly winds,,tuvalu-takaoa-1,,,,
40522,extra (thirteenth) month,,manihiki-takaoa-1,,,,
40523,March,,tongareva-takaa-1,,,,
40524,March,,tahitian-taoa-1,for expected taʔoʔa,,,
40525,June,,hawaiian-kaaona-1,,,,
40526,December,,ppn-lisamuqa-1,,,,
40527,December,,tongan-lihamua-1,,,,
40528,11th month: December (first month of strong winds),,eastfutunan-lisamua-1,,,,
40529,January,,ppn-lisamuri-1,,,,
40530,January,,tongan-lihamui-1,,,,
40531,12th month: January (second month of strong winds),,eastfutunan-lisamuli-1,,,,
40532,January,,pnpn-utuamuqa-1,,,,
40533,January: start of yam harvest,,samoan-utuvamua-1,"_utu_ ‘yam harvest’, _mua_ ‘be first’",,,
40534,December,,tokelauan-utuamuamua-1,,,,
40535,March; fifth month of westerly winds,,tuvalu-utuaemua-1,,,,
40536,February,,manihiki-utuamua-1,,,,
40537,February,,pnpn-utuamuli-1,,,,
40538,February,,pnpn-toeutua-1,,,,
40539,February: remains of yam harvest,,samoan-toeutuva-1,"_toe_ ‘again’, _utu_ ‘harvest yams’",,,
40540,January,,tokelauan-utualua-1,,,,
40541,April; sixth month of westerly winds,,tuvalu-toeutua-1,,,,
40542,March,,manihiki-utuamuri-1,,,,
40543,"name of a star or stars, possibly in Orion constellation",,ppn-takelo-1,vol.2:163,,,
40544,Orion’s Belt or Betelgeuse: January,,pnpn-takelo-1,,,,
40545,January: a month in the wet season,,samoan-taelo-1,?,,,
40546,February,,nukuria-dakero-1,,,,
40547,constellation of three stars in a row; month name,,kapingamarangi-takero-1,,,,
40548,"a star, perhaps Betelgeuse; name of a wet month, January",,hawaiian-kaelo-1,,,,
40549,a star; June–July,,marquesan-takeo-1,,,,
40550,Orion’s Belt,,tuamotuan-takero-2,,,,
40551,February–March,,ppn-waimuqa-1,"_*wai_ ‘fresh water’, _*muqa_ ‘be first’",,,
40552,February,,tongan-vaimua-1,,,,
40553,11th month (first month of heavy rains),,eastfutunan-vaimua-1,,,,
40554,January–February,,tokelauan-vainoa-1,‘just water’,,,
40555,March–April,,ppn-waimuri-1,"_*wai_ ‘fresh water, _*muri_ ‘be last’",,,
40556,March,,tongan-vaimui-1,,,,
40557,12th month (second month of heavy rains),,eastfutunan-vaimuli-1,,,,
40558,"a month name, April–May",,ppn-fakaafumaquri-1,_*maquri_ ‘be alive’,,,
40559,April,,tongan-fakafumoui-1,,,,
40560,"a month name, April–May",,pnpn-fakaafu-1,,,,
40561,13th month: February (winds diminish),,eastfutunan-fakafuola-1,,,,
40562,March,,samoan-faafu-1,,,,
40563,February,,tokelauan-fakafu-1,,,,
40564,May; first month of the trade wind season,,tuvalu-fakafu-1,,,,
40565,January–February,,tahitian-faahu-1,,,,
40566,Castor; spring,,maori-fakahu-1,,,,
40567,September,,tuamotuan-fakahu-1,,,,
40568,December to January,,mangaia-akau-1,,,,
40569,"a month name, May",,ppn-fakaafumate-1,_*mate_ ‘be dead’,,,
40570,May,,tongan-fakafumate-1,,,,
40571,14th month: March (winds cease),,eastfutunan-fakafumate-1,,,,
40572,May–June,,eastuvean-fakaafumate-1,,,,
40573,say,,pan-kuas-1,,Wolff2010[878],,
40574,say,,pmp-kuwa-1,,Reid2012,,
40575,"say, tell",,poc-kakai-1,,Ross2011[29-30],,
40576,talk,,seimat-kak-1,reduplication?,,,
40577,,,seimat-ka-1,,,C,
40578,"say, tell",,gitua-ai-1,,,,
40579,"speech, talk",,mumeng-kya-1,_-aŋ_ NOM,,N,
40580,"tell a story, ask (a question), ask (for s.t.)",,gapapaiwa-kae-1,,,,
40581,,,halia-ka-1,,,C,
40582,say,,blablanga-ooe-1,,,,
40583,say,,kokota-oeni-1,,,,
40584,converse,,gela-kokoe-1,reduplication,,,
40585,say,,birao-koe-1,,,,
40586,say,,talise-koe-1,,,,
40587,say,,lengo-ke-1,,,,
40588,"say, think, want to",,aiwoo-k-1,,,,
40589,"talk, speak, say",,vures-kak-1,reduplication,,,
40590,tell story,,mwotlap-kaka-1,reduplication,,,
40591,,,lonwolwol-ke-1,,,C,
40592,,,rerep-ke-1,,,C,
40593,say,,maskelynes-ke-1,,,,
40594,,,maskelynes-ke-2,,,C,
40595,say,,portsandwich-kakae-1,,,,
40596,say,,anejom-ka-1,,,,
40597,inform,,pmic-kai-2,,Benderetal2003a,,
40598,"talk to; warn, advise; admonish, instruct, persuade",,kosraean-kai-1,,,,
40599,"tell it, sing it",,chuukese--3,,,,
40600,"say, speak",,carolinian--1,,,"N, VI",
40601,"tell, mention, say",,woleaian-xaiu-1,,,,
40602,say,,ulithian-kaya-1,,,,
40603,"say, tell",,pcp-kai-2,,,,
40604,"say, tell, instruct, request",,rotuman-e-1,,,,
40605,"say s.t., mention s.t., talk about s.o.",,wayan-kai-2,,,,
40606,say,,nadrau-kaya-1,,Geraghty1983[45],,
40607,say,,bauanfijian-kai-1,mostly used in _kai-naki_ ‘it is said’,,,
40608,,,tongan-ke-1,,,C,
40609,,,tuvalu-ke-1,,,C,
40610,traditional story,,pnpn-kai-1,,,,
40611,traditional tale,,tikopia-kai-1,originally from Firth,,,
40612,"recount, history of",,kapingamarangi-kai-1,,,,
40613,"legend, story",,nukuria-kai-1,,,,
40614,"story, tale, fable",,tuamotuan-kakai-1,,,,
40615,say,,pcemp-bai-1,,,,
40616,"say, tell",,poc-papai-2,,,,
40617,,,mussau-ba-1,,,C,
40618,,,wuvulu-pa-1,,,C,
40619,say,,lou-pa-1,,,,
40620,"say, express, think",,baluan-pa-1,,,,
40621,"say, tell",,pak-pay-1,,,,
40622,say,,titan-pa-1,,,,
40623,say,,kele-pe-1,,,,
40624,say,,loniu-pay-2,,,VT,
40625,,,mangap-be-1,,,C,
40626,"talk, say, speak; suppose, intend",,kaulong-vo-1,,,,
40627,"say, express, think",,bebeli-pa-1,,,,
40628,,,mato-ba-1,,,C,
40629,"tell, say, speak to, declare, impart, announce, acquaint, proclaim",,gedaged-pai-1,,,,
40630,,,manam-be-1,,,C,
40631,"think, mean, want",,yabem-be-2,,,,
40632,it means,,yabem-gebe-1,,,C,
40633,say,,labu-p-1,,,,
40634,"talk, language, speech, animal noise",,mumeng-va-1,_vʸ-_ < POc _*pʷ-_,,N,
40635,say,,misima-ba-1,,,,
40636,,,bunama-be-1,,,C,
40637,say,,tawala-pa-1,,,,
40638,,,tawala-pa-2,,,C,
40639,speak,,motu-ga-1,,,VI,
40640,say,,nakanai-vei-1,,,VT,
40641,,,tabar-va-1,,,C,
40642,,,tolai-ba-1,,,C,
40643,tell,,tolai-ve-1,,Franklinetal1974,,
40644,say,,papapana-wa-1,,,VT,
40645,say,,banoni-va-1,,,,
40646,say,,sisiqa-vo-1,,,,
40647,"speak, talk, say, tell",,lau-bae-1,also in compounds,,,
40648,"speech, word",,lau-baea-1,,,N,
40649,say,,ambae-vo-1,,,,
40650,say,,mafea-v-1,,,,
40651,,,sa-ve-1,,,C,
40652,"say, tell",,tirax-ve-1,,,,
40653,,,atchin-wa-1,,,C,
40654,say,,lewo-ve-1,,,IRREALIS,
40655,say,,lewo-pe-1,,,REALIS,
40656,"speak, discuss",,paici-paa-1,,,,
40657,tell,,pmic-pa-1,,Benderetal2003a,VT,
40658,"say, tell, announce",,kosraean-fk-2,,,VT,
40659,tell,,marshallese-pa-2,,,VT,
40660,,,marshallese-pe-1,"C, DEONTIC",,,
40661,say,,mokilese-pa-2,,,V; C,
40662,say,,ponapean-pa-3,,,,
40663,,,woleaian-fe-2,,,C,
40664,,,ulithian-vo-1,,,C,
40665,"do, utter, tell",,tongan-fai-1,,,,
40666,,,tongan-pe-1,,,C,
40667,"do, say",,samoan-fai-1,,,,
40668,say,,samoan-faimaifaiatu-1,,,,
40669,say,,tuvalu-fai-1,,,,
40670,"speak, say",,pncv-vava-2,,,,
40671,"speak, say",,mota-vava-1,,,,
40672,"tell (s.o. s.t.), tell (s.o. to do s.t.)",,lolovoli-veve-1,,,,
40673,say,,raga-veve-1,,,,
40674,whisper,,tamambo-vevenasa-1,,Jauncey2011b[397],,
40675,"say, speak",,apma-vep-1,,,,
40676,"tell, inform, ask, enquire, know, understand",,pan-bajaq-1,,Blust1995,,
40677,speak,,poc-pacaq-1,,,V,
40678,"word, speech, language",,poc-pacaq-1,,,N,
40679,"speak (s.t.), say (s.t.)",,poc-pacaqi-1,,,,
40680,talk slowly,,lou-posoek-1,,,,
40681,speak,,bariai-posaposa-1,,,,
40682,speak,,kove-posa-1,,,,
40683,speak to someone; address,,sio-pai-1,_-i_ < POc _*-s_/C,,,
40684,"speak, talk",,tawala-baha-1,,,VI,
40685,word,,tawala-baha-1,,,N,
40686,tell (s.o.),,tawala-bahe-1,,,VT,
40687,speak,,karawest-vebos-1,,,,
40688,"say (s.t.), speak, talk, converse",,teop-boha-1,,,VT,
40689,"say, speak, talk, tell, command; word, command)",,gela-bosa-1,,,V; N,
40690,say,,lengo-bosa-1,,,,
40691,"word, language",,longgu-bosa-1,,,N,
40692,"beg, beseech; ask for s.t.",,arosi-potai-1,,,VT,
40693,"speak, say",,pncv-vasa-1,,,,
40694,invite,,nokuku-vevas-1,,,,
40695,"advice, admonishment",,kiai-vosai-1,,,,
40696,speak,,tamambo-vasa-1,,,,
40697,title of man who speaks on behalf of the chief,,namakir-manuvas-1,,,,
40698,"talk, speak, preach",,nguna-vasa-1,,,,
40699,"speak, talk",,bauanfijian-vosa-1,,,,
40700,speak to,,bauanfijian-vosak-1,,,,
40701,"speak, talk; language, word",,boumaa-vosa-1,,,V; N,
40702,"say, speak",,poc-bala-2,,,,
40703,say,,mato-bo-1,,,,
40704,tell (s.o. to do s.t.),,mato-bala-1,,,,
40705,speak,,gedaged-bol-1,,,,
40706,"say (s.t.), speak, tell story",,takia-bol-1,,,,
40707,speak,,ulausuain-bar-1,,,,
40708,speak about (s.t.),,gumawana-bobala-1,,,,
40709,tell (story to her/him),,maskelynes-bolmaii-1,,,,
40710,offer to (do s.t.),,wayan-bole-1,,,,
40711,"say, speak",,pwoc-sowasowai-1,,,,
40712,speak,,mangap-so-1,,,,
40713,speak,,mangap-sosoa-1,,,,
40714,speak,,sio-sowe-1,,,,
40715,speak,,mindiri-suawi-1,,,,
40716,say,,teop-sue-1,,,,
40717,say (s.t.); parable,,tinputz-soe-1,,,,
40718,,,mwotlap-so-1,,,C,
40719,"speak, utter",,peoc-bata-1,,,,
40720,"praise, extol",,kwaio-batafe-1,"_tafe-_ ‘praise, cheer, applaud’",,,
40721,praise,,saa-palahe-1,"_lahe-_ ‘praise, extol’",,,
40722,"spoken, said, uttered",,pchk-pata-1,Bender el al. 2003b,,,
40723,say s.t.,,puluwatese-apaha-1,,,,
40724,say s.t.,,mortlockese-apasa-1,,,,
40725,"word, speech, talk, language",,mortlockese-kkapas-1,,,,
40726,"speak, utter it",,chuukese-apasa-1,,,,
40727,"talk, speech, utterance, language; talk, speak",,chuukese-kkapas-1,,,,
40728,speak about it,,satawalese-apasa-1,,,,
40729,say s.t.,,carolinian-apasa-1,,,,
40730,"word, speech, talk, language",,carolinian-kkapas-1,,,,
40731,"say (s.t.), tell (s.o. to do s.t.)",,poc-warawarai-1,,,,
40732,"say, tell",,mussau-ue-1,,,,
40733,say,,wuvulu-ware-1,,,,
40734,call,,lou-war-1,,,,
40735,tell,,sudest-vare-1,,,,
40736,speak,,sursurunga-wor-1,occurs only as first verb in a compound,,,
40737,"talk, converse",,sursurunga-worwor-1,,,VI,
40738,"say (s.t.), tell (s.o. to do s.t.)",,siar-warai-1,,,VT,
40739,"call, name",,ramoaaina-waraa-1,nominalisation,,"N, VI",
40740,speak,,label-wara-1,,,,
40741,speak,,konomala-werek-1,,,,
40742,speak,,pses-wara-1,,Geraghty1990[80],,
40743,"curse, use bad language, mention human dung",,lau-kala-1,,,,
40744,"curse, swear at",,lau-kalai-1,,,,
40745,"blame, accusation",,kwaio-kala-1,,,,
40746,voice,,kwaio-kala-2,,,N,
40747,speak,,areare-wara-1,,,,
40748,"word, voice, speech, sound, language",,areare-wara-2,,,,
40749,"word, speech, voice, language",,saa-wala-1,,,,
40750,speak,,saa-walaai-1,,,VT,
40751,speech,,saa-walaaa-1,,,,
40752,speak,,ulawa-walaa-1,ADJ used as VERB,,"N, VT",
40753,speech at a gathering to collect a debt,,arosi-rainiwara-1,,,N,
40754,"speak, say, call",,pncv-vara-2,,Clark2009,,
40755,the cry of an owl; to cry in that way,,mota-vara-2,,,,
40756,call (s.o.),,lolovoli-ware-1,"Catriona Malau, pers. comm.",,,
40757,"call, beckon",,raga-ware-1,,,,
40758,"speak, talk",,kiai-varavara-1,,,,
40759,"language, story",,kiai-vara-1,,,N,
40760,"tell, say",,araki-vara-1,,,,
40761,tell,,mafea-varai-1,,,,
40762,"speak, say",,sa-war-1,,,,
40763,"tell, say",,nese-var-1,,,,
40764,call out,,bignambas-ara-1,,,,
40765,"yarn, tell stories, talk,",,labo-wor-1,,,,
40766,"say, think",,naman-var-1,,,,
40767,say,,neveei-ver-1,,,,
