ID,Cfset_ID,Form_ID,Comment,Source,Footnote_Number,Ordinal,Gloss_IDs,Subgroup
2-7-4-None-214-adm-mussau-boboiena-5,2-7-4-None-214-adm-mussau-boboiena,mussau-riuriuena-1,,,19,5,44780,
2-7-4-None-214-nng-kairiru-jirjir-1,2-7-4-None-214-nng-kairiru-jirjir,kairiru-jirjir-1,,,,1,44781,
2-7-4-None-214-nng-kairiru-jirjir-2,2-7-4-None-214-nng-kairiru-jirjir,kairiru-kietkiet-1,,,,2,44782,
2-7-4-None-214-nng-kairiru-jirjir-3,2-7-4-None-214-nng-kairiru-jirjir,kairiru-punpun-1,,,,3,44783,
2-7-4-None-214-nng-kairiru-jirjir-4,2-7-4-None-214-nng-kairiru-jirjir,kairiru-meramer-1,,,,4,44784,
2-7-4-None-214-nng-kairiru-jirjir-5,2-7-4-None-214-nng-kairiru-jirjir,kairiru-yaya-1,,,,5,44785,
2-7-4-None-215-nng-manam-zizi-1,2-7-4-None-215-nng-manam-zizi,manam-zizi-1,,,,1,44786,
2-7-4-None-215-nng-manam-zizi-2,2-7-4-None-215-nng-manam-zizi,manam-zi-1,,,,2,44787,
2-7-4-None-215-nng-manam-zizi-3,2-7-4-None-215-nng-manam-zizi,manam-jimjim-1,,,,3,44788,
2-7-4-None-215-nng-manam-zizi-4,2-7-4-None-215-nng-manam-zizi,manam-jim-1,,,,4,44789,
2-7-4-None-215-nng-manam-zizi-5,2-7-4-None-215-nng-manam-zizi,manam-wawawa-1,,,,5,44790,
2-7-4-None-215-nng-manam-zizi-6,2-7-4-None-215-nng-manam-zizi,manam-wawa-1,,,,6,44791,
2-7-4-None-215-nng-manam-zizi-7,2-7-4-None-215-nng-manam-zizi,manam-daradara-1,,,,7,13973,
2-7-4-None-215-nng-manam-zizi-8,2-7-4-None-215-nng-manam-zizi,manam-dara-1,,,,8,44792,
2-7-4-None-215-nng-manam-zizi-9,2-7-4-None-215-nng-manam-zizi,manam-ateatea-1,,,,9,44793,
2-7-4-None-215-nng-manam-zizi-10,2-7-4-None-215-nng-manam-zizi,manam-atea-1,,,,10,44794,
2-7-4-None-215-ncv-mota-memea-1,2-7-4-None-215-ncv-mota-memea,mota-memea-1,,,,1,35112,
2-7-4-None-215-ncv-mota-memea-2,2-7-4-None-215-ncv-mota-memea,mota-mea-1,,,,2,44795,
2-7-4-None-215-ncv-mota-memea-3,2-7-4-None-215-ncv-mota-memea,mota-meamea-1,,,,3,44796,
2-7-4-None-215-ncv-mota-memea-4,2-7-4-None-215-ncv-mota-memea,mota-sorsoroga-1,,,,4,44797,
2-7-4-None-215-ncv-mota-memea-5,2-7-4-None-215-ncv-mota-memea,mota-soroga-1,,,,5,44798,
2-7-4-None-215-ncv-mota-memea-6,2-7-4-None-215-ncv-mota-memea,mota-aoao-1,,,,6,31414,
2-7-4-None-215-ncv-mota-memea-7,2-7-4-None-215-ncv-mota-memea,mota-ao-1,,,,7,44799,
2-8-2-3-256-yap-yapese-wuu-1,2-8-2-3-256-yap-yapese-wuu,yapese-wuu-1,,,,1,44800,
2-8-2-3-256-yap-yapese-wuu-2,2-8-2-3-256-yap-yapese-wuu,manam-eluku-1,,,,2,44801,
2-8-2-3-256-yap-yapese-wuu-3,2-8-2-3-256-yap-yapese-wuu,kosraean-lk-2,,,,3,44802,
2-8-2-3-256-yap-yapese-wuu-4,2-8-2-3-256-yap-yapese-wuu,marshallese-liki-3,,,,4,44803,
2-8-2-3-256-yap-yapese-wuu-5,2-8-2-3-256-yap-yapese-wuu,ponapean-liki-1,,,,5,44804,
2-8-2-3-256-yap-yapese-wuu-6,2-8-2-3-256-yap-yapese-wuu,mokilese-liki-1,,,,6,44805,
2-8-2-3-256-yap-yapese-wuu-7,2-8-2-3-256-yap-yapese-wuu,chuukese-k-2,,,,7,44806,
2-8-2-3-256-yap-yapese-wuu-8,2-8-2-3-256-yap-yapese-wuu,woleaian-rx-1,,,,8,44807,
2-8-2-3-256-yap-yapese-wuu-9,2-8-2-3-256-yap-yapese-wuu,wayan-liku-1,,,,9,44808,
2-8-3-3-275-nng-takia-sda-1,2-8-3-3-275-nng-takia-sda,takia-sda-2,,,,1,44809,
2-8-3-3-275-nng-takia-sda-2,2-8-3-3-275-nng-takia-sda,nelemwa-da-3,,,,2,44810,
2-8-3-3-275-nng-takia-sda-3,2-8-3-3-275-nng-takia-sda,nelemwa-oda-1,,,,3,44811,
2-8-3-3-275-nng-takia-sda-4,2-8-3-3-275-nng-takia-sda,nyelayu-da-1,,,,4,44812,
2-8-3-3-275-nng-takia-sda-5,2-8-3-3-275-nng-takia-sda,nyelayu-ta-1,,,,5,44813,
2-8-3-3-275-nng-takia-sda-6,2-8-3-3-275-nng-takia-sda,nemi-da-1,,,,6,44814,
2-8-3-3-275-nng-takia-sda-7,2-8-3-3-275-nng-takia-sda,nemi-ta-1,,,,7,44815,
2-8-3-3-275-nng-takia-sda-8,2-8-3-3-275-nng-takia-sda,cemuhi-da-1,,,,8,44816,
2-8-3-3-275-nng-takia-sda-9,2-8-3-3-275-nng-takia-sda,tiri-aj-1,,,,9,44817,
2-8-3-3-275-nng-takia-sda-10,2-8-3-3-275-nng-takia-sda,wayan-ava-2,,,,10,44818,
2-8-3-3-275-nng-takia-sda-11,2-8-3-3-275-nng-takia-sda,wayan-adra-2,,,,11,44819,
2-9-2-3-316-pt-motu-huadoai-1,2-9-2-3-316-pt-motu-huadoai,motu-huadoai-1,,,,1,44820,
2-9-2-3-316-pt-motu-huadoai-2,2-9-2-3-316-pt-motu-huadoai,nakanai-mapalegileme-1,,,,2,44821,
2-9-2-3-316-pt-motu-huadoai-3,2-9-2-3-316-pt-motu-huadoai,nakanai-kalisu-1,,,,3,44822,
2-9-2-3-316-pt-motu-huadoai-4,2-9-2-3-316-pt-motu-huadoai,arosi-siedahi-1,,,,4,44823,
2-9-2-3-317-pt-kiriwina-kapatu-1,2-9-2-3-317-pt-kiriwina-kapatu,kilivila-kapatu-1,,,,1,44824,
2-9-2-3-317-pt-kiriwina-kapatu-2,2-9-2-3-317-pt-kiriwina-kapatu,gela-raunilei-1,,,,2,44825,
2-9-2-3-317-pt-kiriwina-kapatu-3,2-9-2-3-317-pt-kiriwina-kapatu,gela-vulataeu-1,,,,3,44826,
2-9-2-3-317-pt-kiriwina-kapatu-4,2-9-2-3-317-pt-kiriwina-kapatu,wayan-tagaganivula-1,,,,4,44827,
2-9-2-3-317-pt-kiriwina-tubukonatubugeguda-1,2-9-2-3-317-pt-kiriwina-tubukonatubugeguda,kilivila-tubukonatubugeguda-1,,,,1,44828,
2-9-2-3-317-pt-kiriwina-tubukonatubugeguda-2,2-9-2-3-317-pt-kiriwina-tubukonatubugeguda,motu-huakarukaru-1,,,,2,44829,
2-9-2-3-317-pt-kiriwina-tubukonatubugeguda-3,2-9-2-3-317-pt-kiriwina-tubukonatubugeguda,niuean-mahinapulamui-1,,,,3,44830,
2-9-2-3-317-adm-drehet-purekxek-1,2-9-2-3-317-adm-drehet-purekxek,drehet-purekxek-1,,,,1,44831,
2-9-2-3-317-adm-drehet-purekxek-2,2-9-2-3-317-adm-drehet-purekxek,mwotlap-nowolayti-1,,,,2,44832,
2-9-2-3-317-mm-maringe-kafa-1,2-9-2-3-317-mm-maringe-kafa,maringe-kafa-1,,,,1,44833,
2-9-2-4-319-nng-kove-hai-1,2-9-2-4-319-nng-kove-hai,kove-hai-1,,,,1,33578,
2-9-2-4-319-nng-kove-hai-2,2-9-2-4-319-nng-kove-hai,bariai-rai-1,,,,2,33579,
2-9-2-4-319-nng-kove-hai-3,2-9-2-4-319-nng-kove-hai,lukep-rai-1,,,,3,33581,
2-9-2-4-319-nng-kove-hai-4,2-9-2-4-319-nng-kove-hai,woleaian-zaxi-1,,,,4,33593,
2-9-2-4-319-nng-kove-hai-5,2-9-2-4-319-nng-kove-hai,barok-awat-1,,,,5,33640,
2-9-2-4-319-nng-kove-hai-6,2-9-2-4-319-nng-kove-hai,siar-yahrat-1,,,,6,33641,
2-9-3-3-323-adm-drehet-kumi-1,2-9-3-3-323-adm-drehet-kumi,drehet-kumi-1,,,,1,44834,
2-9-3-3-323-adm-drehet-kumi-2,2-9-3-3-323-adm-drehet-kumi,drehet-pi-1,,,,2,36694,
2-9-3-3-323-adm-drehet-kumi-3,2-9-3-3-323-adm-drehet-kumi,drehet-pikumi-1,,,,3,44835,
2-9-3-3-323-adm-drehet-kumi-4,2-9-3-3-323-adm-drehet-kumi,ubir-ari-1,,,,4,44836,
2-9-3-3-323-adm-drehet-kumi-5,2-9-3-3-323-adm-drehet-kumi,ubir-fom-1,,,,5,44837,
2-9-3-3-323-adm-drehet-kumi-6,2-9-3-3-323-adm-drehet-kumi,ubir-arifom-1,,,,6,44838,
2-9-3-3-323-adm-drehet-kumi-7,2-9-3-3-323-adm-drehet-kumi,kilivila-lagaila-1,,,,7,44839,
2-9-3-3-323-adm-drehet-kumi-8,2-9-3-3-323-adm-drehet-kumi,kilivila-bogi-1,,,,8,44840,
2-9-3-3-323-adm-drehet-kumi-9,2-9-3-3-323-adm-drehet-kumi,kilivila-lagailabogi-1,,,,9,44841,
2-9-3-3-327-pt-tawala-lolowa-1,2-9-3-3-327-pt-tawala-lolowa,tawala-lolowa-1,,,,1,44842,
2-9-3-3-327-pt-tawala-lolowa-2,2-9-3-3-327-pt-tawala-lolowa,dobu-lowa-1,,,,2,44843,
2-9-3-3-327-pt-tawala-lolowa-3,2-9-3-3-327-pt-tawala-lolowa,kilivila-lova-1,,,,3,44844,
2-9-3-3-327-ncv-raga-ninovi-1,2-9-3-3-327-ncv-raga-ninovi,raga-ninovi-1,,,,1,44845,
2-9-3-3-327-ncv-raga-ninovi-2,2-9-3-3-327-ncv-raga-ninovi,nokuku-nonovi-1,,,,2,44846,
2-9-3-3-327-ncv-raga-ninovi-3,2-9-3-3-327-ncv-raga-ninovi,kiai-nanovi-1,,,,3,44847,
2-9-3-3-327-ncv-raga-ninovi-4,2-9-3-3-327-ncv-raga-ninovi,tamambo-nananovi-1,,,,4,44848,
2-9-3-3-327-ncv-raga-ninovi-5,2-9-3-3-327-ncv-raga-ninovi,lonwolwol-nono-1,,,,5,44849,
2-9-3-3-327-ncv-raga-ninovi-6,2-9-3-3-327-ncv-raga-ninovi,namakir-nanov-1,,,,6,44850,
2-9-3-3-327-ncv-raga-ninovi-7,2-9-3-3-327-ncv-raga-ninovi,nguna-nanova-1,,,,7,44851,
2-9-3-3-327-ncv-raga-ninovi-8,2-9-3-3-327-ncv-raga-ninovi,tolomako-nanovi-1,,,,8,44852,
2-9-3-3-328-nng-sio-walani-1,2-9-3-3-328-nng-sio-walani,sio-walani-1,,,,1,44853,
2-9-3-3-328-nng-sio-walani-2,2-9-3-3-328-nng-sio-walani,wogeo-raran-1,,,,2,44854,
2-9-3-3-328-nng-sio-walani-3,2-9-3-3-328-nng-sio-walani,sinaugoro-walaani-1,,,,3,44855,
2-9-3-3-328-nng-sio-walani-4,2-9-3-3-328-nng-sio-walani,hula-varaani-1,,,,4,44856,
2-9-3-3-328-nng-sio-walani-5,2-9-3-3-328-nng-sio-walani,motu-varani-1,,,,5,44857,
2-9-3-3-328-nng-sio-walani-6,2-9-3-3-328-nng-sio-walani,roro-uarani-1,,,,6,44858,
2-9-3-3-328-nng-sio-walani-7,2-9-3-3-328-nng-sio-walani,kuni-uanani-1,,,,7,44859,
2-9-3-3-328-nng-sio-walani-8,2-9-3-3-328-nng-sio-walani,mekeo-aani-1,,,,8,44860,
2-9-3-3-329-adm-drehet-nekepi-1,2-9-3-3-329-adm-drehet-nekepi,drehet-nekepi-1,,,,1,44861,
2-9-3-3-329-adm-drehet-nekepi-2,2-9-3-3-329-adm-drehet-nekepi,lou-tipe-1,,,,2,44862,
2-9-3-3-329-adm-drehet-nekepi-3,2-9-3-3-329-adm-drehet-nekepi,nyindrou-nabii-1,,,,3,44863,
2-9-3-3-329-adm-drehet-nekepi-4,2-9-3-3-329-adm-drehet-nekepi,malalamai-boo-1,,,,4,44864,
2-9-3-3-329-adm-drehet-nekepi-5,2-9-3-3-329-adm-drehet-nekepi,bing-bosag-1,,,,5,44865,
2-9-3-3-329-adm-drehet-nekepi-6,2-9-3-3-329-adm-drehet-nekepi,mindiri-bump-1,,,,6,44866,
2-9-3-3-329-adm-drehet-nekepi-7,2-9-3-3-329-adm-drehet-nekepi,bilibil-boilap-1,,,,7,44867,
2-9-3-3-329-adm-drehet-nekepi-8,2-9-3-3-329-adm-drehet-nekepi,gedaged-boanip-1,,,,8,44868,
2-9-3-3-329-adm-drehet-nekepi-9,2-9-3-3-329-adm-drehet-nekepi,takia-bo-1,,,,9,44869,
2-9-3-3-329-adm-drehet-nekepi-10,2-9-3-3-329-adm-drehet-nekepi,matukar-boip-1,,,,10,44870,
2-9-3-3-329-adm-drehet-nekepi-11,2-9-3-3-329-adm-drehet-nekepi,sera-puieteik-1,,,,11,44871,
2-9-3-3-329-adm-drehet-nekepi-12,2-9-3-3-329-adm-drehet-nekepi,iduna-bogiyadi-1,,,,12,44872,
2-9-3-3-329-adm-drehet-nekepi-13,2-9-3-3-329-adm-drehet-nekepi,muyuw-nubweig-1,,,,13,44873,
2-9-3-3-329-adm-drehet-nekepi-14,2-9-3-3-329-adm-drehet-nekepi,sinaugoro-boinani-1,,,,14,44874,
2-9-3-3-329-adm-drehet-nekepi-15,2-9-3-3-329-adm-drehet-nekepi,paamese-visuvo-1,,,,15,44875,
2-9-3-3-329-adm-drehet-nekepi-16,2-9-3-3-329-adm-drehet-nekepi,namakir-paabog-1,,,,16,44876,
2-9-3-3-329-adm-drehet-nekepi-17,2-9-3-3-329-adm-drehet-nekepi,kiribati-niabo-1,,,,17,44877,
6-2-3-6-77-yap-yapese-citinio-1,6-2-3-6-77-yap-yapese-citinio,yapese-citinio-1,,,,1,44878,
6-2-3-6-77-yap-yapese-citinio-2,6-2-3-6-77-yap-yapese-citinio,lele-nane-1,,,,2,37610,
6-2-3-6-77-yap-yapese-citinio-3,6-2-3-6-77-yap-yapese-citinio,mota-veve-1,,,,3,44879,
6-2-3-6-77-yap-yapese-citinio-4,6-2-3-6-77-yap-yapese-citinio,nduindui-retahi-1,,,,4,44880,
6-2-3-6-77-yap-yapese-citinio-5,6-2-3-6-77-yap-yapese-citinio,akei-tina-1,,,,5,44881,
6-2-3-6-77-yap-yapese-citinio-6,6-2-3-6-77-yap-yapese-citinio,puluwatese-yin-1,,,,6,44882,
6-2-3-6-77-yap-yapese-citinio-7,6-2-3-6-77-yap-yapese-citinio,chuukese-yiney-1,,,,7,44883,
6-2-3-6-77-yap-yapese-citinio-8,6-2-3-6-77-yap-yapese-citinio,kilivila-tabu-1,,,,8,44884,
6-2-3-6-77-yap-yapese-citinio-9,6-2-3-6-77-yap-yapese-citinio,tolai-tubu-2,,,,9,44885,
6-2-4-1-91-adm-pak-hirino-1,6-2-4-1-91-adm-pak-hirino,pak-hirino-1,,,,1,37530,
6-2-4-1-91-adm-pak-hirino-2,6-2-4-1-91-adm-pak-hirino,lavongai-rinn-1,,,,2,44886,
6-2-4-1-91-adm-pak-hirino-3,6-2-4-1-91-adm-pak-hirino,tigak-rina-1,,,,3,44887,
6-2-4-1-91-adm-pak-hirino-4,6-2-4-1-91-adm-pak-hirino,vures-retna-1,,,,4,37562,
6-2-4-1-91-adm-pak-hirino-5,6-2-4-1-91-adm-pak-hirino,lolsiwoi-risi-1,,,,5,44888,
6-2-4-1-91-adm-pak-hirino-6,6-2-4-1-91-adm-pak-hirino,araki-rarna-1,,,,6,37564,
6-2-4-1-91-adm-pak-hirino-7,6-2-4-1-91-adm-pak-hirino,paamesesouth-latino-1,,,,7,37566,
6-2-4-1-91-adm-pak-hirino-8,6-2-4-1-91-adm-pak-hirino,kwamera-rinnu-1,,,,8,37570,
6-2-4-1-91-adm-pak-hirino-9,6-2-4-1-91-adm-pak-hirino,anejom-risi-1,,,,9,37571,
6-2-4-1-91-ncv-mota-raveve-1,6-2-4-1-91-ncv-mota-raveve,mota-raveve-1,,,,1,44889,
6-2-4-1-91-ncv-mota-raveve-2,6-2-4-1-91-ncv-mota-raveve,mota-rasoa-1,,,,2,44890,
6-2-4-1-91-ncv-mota-raveve-3,6-2-4-1-91-ncv-mota-raveve,merei-rabui-1,,,,3,44891,
6-2-4-1-91-ncv-mota-raveve-4,6-2-4-1-91-ncv-mota-raveve,tolomako-raveve-1,,,,4,44892,
6-2-4-1-91-ncv-mota-raveve-5,6-2-4-1-91-ncv-mota-raveve,baetora-rave-1,,,,5,44893,
6-2-4-1-91-ncv-mota-raveve-6,6-2-4-1-91-ncv-mota-raveve,lombaha-ratahi-1,,,,6,44894,
6-2-4-1-91-ncv-mota-raveve-7,6-2-4-1-91-ncv-mota-raveve,lolovoli-retahi-1,,,,7,44895,
6-2-4-1-91-ncv-mota-raveve-8,6-2-4-1-91-ncv-mota-raveve,raga-ratahi-1,,,,8,44896,
6-2-4-1-93-pn-rapa-metuavahine-1,6-2-4-1-93-pn-rapa-metuavahine,rapa-metuavahine-1,,,,1,44897,
6-2-4-1-93-pn-rapa-metuavahine-2,6-2-4-1-93-pn-rapa-metuavahine,rapa-metuatane-1,,,,2,44898,
6-2-4-1-93-pn-rapa-metuavahine-3,6-2-4-1-93-pn-rapa-metuavahine,tahitian-metuavahine-1,,,,3,44899,
6-2-4-1-93-pn-rapa-metuavahine-4,6-2-4-1-93-pn-rapa-metuavahine,tahitian-metuatane-1,,,,4,44900,
6-2-4-1-93-pn-rapa-metuavahine-5,6-2-4-1-93-pn-rapa-metuavahine,hawaiian-makuahine-1,,,,5,44901,
6-2-4-1-93-pn-rapa-metuavahine-6,6-2-4-1-93-pn-rapa-metuavahine,hawaiian-makuakane-1,,,,6,44902,
6-2-4-1-93-pn-niue-matuafifine-1,6-2-4-1-93-pn-niue-matuafifine,niuean-matuafifine-1,,,,1,44903,
6-2-4-1-93-pn-niue-matuafifine-2,6-2-4-1-93-pn-niue-matuafifine,niuean-matuatane-1,,,,2,44904,
6-2-4-1-93-pn-niue-matuafifine-3,6-2-4-1-93-pn-niue-matuafifine,pukapukan-matuawawine-1,,,,3,44905,
6-2-4-1-93-pn-niue-matuafifine-4,6-2-4-1-93-pn-niue-matuafifine,pukapukan-matuatane-1,,,,4,44906,
6-2-4-1-111-ses-saa-wauehaarua-1,6-2-4-1-111-ses-saa-wauehaarua,saa-wauehaarua-1,,,,1,44907,
6-2-4-1-111-ses-saa-wauehaarua-2,6-2-4-1-111-ses-saa-wauehaarua,saa-wauehaaolu-1,,,,2,44908,
6-2-4-1-111-ses-saa-wauehaarua-3,6-2-4-1-111-ses-saa-wauehaarua,araki-tapukuahadua-1,,,,3,44909,
6-2-4-1-111-ses-saa-wauehaarua-4,6-2-4-1-111-ses-saa-wauehaarua,wayan-tubuvakatolu-1,,,,4,44910,
6-2-4-1-111-ses-saa-wauehaarua-5,6-2-4-1-111-ses-saa-wauehaarua,nadroga-taivarua-1,,,,5,44911,
6-2-4-1-123-pn-anuta-kave-1,6-2-4-1-123-pn-anuta-kave,anutan-kave-1,,,,1,44912,
6-2-4-1-123-pn-anuta-kave-2,6-2-4-1-123-pn-anuta-kave,tikopia-kave-1,,,,2,44913,
6-2-4-1-123-pn-anuta-kave-3,6-2-4-1-123-pn-anuta-kave,ifiramele-kave-1,,,,3,44914,
6-2-4-1-123-pn-anuta-kave-4,6-2-4-1-123-pn-anuta-kave,westfutunan-kave-1,,,,4,44915,
6-2-4-1-123-pn-anuta-kave-5,6-2-4-1-123-pn-anuta-kave,pileni-kave-1,,,,5,44916,
6-2-4-1-123-pn-anuta-kave-6,6-2-4-1-123-pn-anuta-kave,takuu-kave-1,,,,6,44917,
6-2-4-1-123-pn-anuta-kave-7,6-2-4-1-123-pn-anuta-kave,nukumanu-kave-1,,,,7,44918,
6-2-4-1-123-pn-anuta-kave-8,6-2-4-1-123-pn-anuta-kave,luangiua-ave-1,,,,8,44919,
6-2-4-1-123-pn-anuta-kave-9,6-2-4-1-123-pn-anuta-kave,sikaiana-kave-1,,,,9,44920,
6-4-2-2-157-mic-trukese-kaia-1,6-4-2-2-157-mic-trukese-kaia,chuukese-kaia-1,,,,1,44921,
6-4-2-2-157-mic-trukese-kaia-2,6-4-2-2-157-mic-trukese-kaia,puluwatese-yayina-1,,,,2,44922,
6-4-2-2-157-mic-trukese-kaia-3,6-4-2-2-157-mic-trukese-kaia,woleaian-xaira-1,,,,3,44923,
6-4-2-2-158-pn-tongan-tua-1,6-4-2-2-158-pn-tongan-tua,tongan-tua-1,,,,1,44924 44925 44926,Tongic
6-4-2-2-158-pn-tongan-tua-2,6-4-2-2-158-pn-tongan-tua,tongan-kaifonua-2,,,,2,44927,Tongic
6-4-2-2-158-pn-tongan-tua-3,6-4-2-2-158-pn-tongan-tua,niuean-taatafakateaa-1,,,,3,44928,Tongic
6-4-2-2-158-pn-tongan-tua-4,6-4-2-2-158-pn-tongan-tua,eastfutunan-seka-1,,,,4,44929,Nuclear Polynesian in western Polynesia
6-4-2-2-158-pn-tongan-tua-5,6-4-2-2-158-pn-tongan-tua,eastuvean-kaifenua-1,,,,5,44930,Nuclear Polynesian in western Polynesia
6-4-2-2-158-pn-tongan-tua-6,6-4-2-2-158-pn-tongan-tua,samoan-tufanua-1,,,,6,44931,Nuclear Polynesian in western Polynesia
6-4-2-2-158-pn-tongan-tua-7,6-4-2-2-158-pn-tongan-tua,samoan-taufanua-1,,,,7,44932 44933,Nuclear Polynesian in western Polynesia
6-4-2-2-158-pn-tongan-tua-8,6-4-2-2-158-pn-tongan-tua,samoan-taatalautele-1,,,,8,44934,Nuclear Polynesian in western Polynesia
6-4-2-2-158-pn-tongan-tua-9,6-4-2-2-158-pn-tongan-tua,nukuoro-atitaata-1,,,,9,44935,Outliers
6-4-2-2-158-pn-tongan-tua-10,6-4-2-2-158-pn-tongan-tua,takuu-tanatavare-1,,,,10,44936,Outliers
6-4-2-2-158-pn-tongan-tua-11,6-4-2-2-158-pn-tongan-tua,tikopia-fakaarofa-1,,,,11,44937,Outliers
6-4-2-2-158-pn-tongan-tua-12,6-4-2-2-158-pn-tongan-tua,rennellese-taganipegea-1,,,,12,44938,Outliers
6-4-2-2-158-pn-tongan-tua-13,6-4-2-2-158-pn-tongan-tua,maori-tutua-1,,,,13,44939 44940,Eastern Polynesian
6-4-2-2-158-pn-tongan-tua-14,6-4-2-2-158-pn-tongan-tua,maori-marahea-1,,,,14,44941 44942,Eastern Polynesian
6-4-5-2-171-mic-marshallese-iroijlabalap-1,6-4-5-2-171-mic-marshallese-iroijlabalap,marshallese-iroijlabalap-1,,,,1,44943,
6-4-5-2-171-mic-marshallese-iroijlabalap-2,6-4-5-2-171-mic-marshallese-iroijlabalap,marshallese-iroijelab-1,,,,2,44944,
6-4-5-2-171-mic-marshallese-iroijlabalap-3,6-4-5-2-171-mic-marshallese-iroijlabalap,lamotrek-malalap-1,,,,3,44945,
6-4-5-2-171-mic-marshallese-iroijlabalap-4,6-4-5-2-171-mic-marshallese-iroijlabalap,woleaian-tamelap-1,,,,4,44946,
6-4-5-2-172-ses-kwaraae-sarii-1,6-4-5-2-172-ses-kwaraae-sarii,kwaraae-sarii-1,,,,1,44947,
6-4-5-2-172-ses-kwaraae-sarii-2,6-4-5-2-172-ses-kwaraae-sarii,kwaio-laaliki-1,,,,2,44948,
6-4-5-2-172-ses-kwaraae-sarii-3,6-4-5-2-172-ses-kwaraae-sarii,lau-sarii-1,,,,3,44949,
6-4-5-2-172-ses-kwaraae-sarii-4,6-4-5-2-172-ses-kwaraae-sarii,toabaita-aarii-1,,,,4,44950,
6-4-5-2-172-adm-nyindrou-lauleleyah-1,6-4-5-2-172-adm-nyindrou-lauleleyah,nyindrou-lauleleyah-1,,,,1,44951,
6-4-5-2-172-adm-nyindrou-lauleleyah-2,6-4-5-2-172-adm-nyindrou-lauleleyah,titan-lau-1,,,,2,44952,
6-4-5-2-172-adm-nyindrou-lauleleyah-3,6-4-5-2-172-adm-nyindrou-lauleleyah,baluan-lau-1,,,,3,44953,
6-4-5-2-172-adm-nyindrou-lauleleyah-4,6-4-5-2-172-adm-nyindrou-lauleleyah,baluan-sayo-1,,,,4,44954,
6-4-5-2-172-adm-nyindrou-lauleleyah-5,6-4-5-2-172-adm-nyindrou-lauleleyah,manam-gadagada-1,,,,5,44955,
6-4-5-2-172-adm-nyindrou-lauleleyah-6,6-4-5-2-172-adm-nyindrou-lauleleyah,gela-bonaa-1,,,,6,44956,
6-4-5-2-172-adm-nyindrou-lauleleyah-7,6-4-5-2-172-adm-nyindrou-lauleleyah,arosi-maetaa-1,,,,7,44957,
6-4-5-2-172-adm-nyindrou-lauleleyah-8,6-4-5-2-172-adm-nyindrou-lauleleyah,lau-nena-1,,,,8,44958,
6-4-5-2-172-adm-nyindrou-lauleleyah-9,6-4-5-2-172-adm-nyindrou-lauleleyah,owa-ainunipurua-1,,,,9,44959,
6-4-5-2-172-adm-nyindrou-lauleleyah-10,6-4-5-2-172-adm-nyindrou-lauleleyah,marshallese-kacur-1,,,,10,44960,
6-4-5-2-172-adm-nyindrou-lauleleyah-11,6-4-5-2-172-adm-nyindrou-lauleleyah,marshallese-armecwan-1,,,,11,44961,
6-4-5-2-172-adm-nyindrou-lauleleyah-12,6-4-5-2-172-adm-nyindrou-lauleleyah,bauanfijian-tauvanua-1,,,,12,44962,
6-4-5-2-173-ses-gela-mala-1,6-4-5-2-173-ses-gela-mala,gela-mala-1,,,,1,44963,
6-4-5-2-173-ses-gela-mala-2,6-4-5-2-173-ses-gela-mala,arosi-mara-1,,,,2,44964,
6-4-5-2-173-ses-gela-mala-3,6-4-5-2-173-ses-gela-mala,saa-mala-1,,,,3,44965,
6-4-5-2-173-ses-gela-mala-4,6-4-5-2-173-ses-gela-mala,mota-mala-1,,,,4,44966,
6-4-5-2-173-ses-gela-mala-5,6-4-5-2-173-ses-gela-mala,marshallese-wan-1,,,,5,44967,
6-4-5-2-173-ses-gela-mala-6,6-4-5-2-173-ses-gela-mala,marshallese-armecwan-1,,,,6,44968,
6-4-5-2-173-ses-gela-mala-7,6-4-5-2-173-ses-gela-mala,mokilese-mal-1,,,,7,44969,
6-4-5-2-173-ses-gela-mala-8,6-4-5-2-173-ses-gela-mala,ponapean-mal-1,,,,8,44970,
6-4-5-2-173-ses-gela-mala-9,6-4-5-2-173-ses-gela-mala,ponapean-aramasmal-1,,,,9,44971,
6-5-5-1-184-adm-mussau-anua-1,6-5-5-1-184-adm-mussau-anua,mussau-anua-1,,,,1,8436,
6-5-5-1-184-adm-mussau-anua-2,6-5-5-1-184-adm-mussau-anua,penchal-panu-1,,,,2,8437,
6-5-5-1-184-adm-mussau-anua-3,6-5-5-1-184-adm-mussau-anua,bariai-panua-1,,,,3,44972,
6-5-5-1-184-adm-mussau-anua-4,6-5-5-1-184-adm-mussau-anua,bam-anu-1,,,,4,44973,
6-5-5-1-184-adm-mussau-anua-5,6-5-5-1-184-adm-mussau-anua,gedaged-panu-1,,,,5,44974,
6-5-5-1-184-adm-mussau-anua-6,6-5-5-1-184-adm-mussau-anua,gedaged-panupanu-1,,,,6,44975,
6-5-5-1-184-adm-mussau-anua-7,6-5-5-1-184-adm-mussau-anua,kove-pana-1,,,,7,44976,
6-5-5-1-184-adm-mussau-anua-8,6-5-5-1-184-adm-mussau-anua,tami-panu-1,,,,8,8441,
6-5-5-1-184-adm-mussau-anua-9,6-5-5-1-184-adm-mussau-anua,muyuw-ven-1,,,,9,44977,
6-5-5-1-184-adm-mussau-anua-10,6-5-5-1-184-adm-mussau-anua,dobu-anua-1,,,,10,44978,
6-5-5-1-184-adm-mussau-anua-11,6-5-5-1-184-adm-mussau-anua,kilivila-valu-1,,,,11,44979,
